p = 0
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20180101,Popescu 2 cluster portfolios (3factor),251,0.06455661578905743,0.37828636402387505,0.17065541327570302,0.4342629482071713,0.267902071815744,0.5422461782388731,0.04119913467978192
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20180101,Popescu 3 cluster portfolios (3factor),251,0.07813160306817583,0.40214226295396727,0.1942884652168963,0.40239043824701193,0.2690658252713473,0.4788342079218536,0.045908334410921924
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20180101,Popescu 4 cluster portfolios (3factor),251,0.07750516320247179,0.4029487751230642,0.19234495297522872,0.4063745019920319,0.2678390282448197,0.4827157717645539,0.04601001093741483
p = 0.2
filepath,start_time,train_test_split,end_time,method,number of sample,test_return_mean,test_return_std,Sharper ratio,Loss_Probability,Conditional Loss,VaR,CVaR
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20180101,naive policy 1/N portfolios,251,0.06019324047083795,0.4136727315012613,0.14550932630340516,0.4103585657370518,0.30586343506480584,0.5385356937445988,0.04793822822841227
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20180101,Markowitz_revised gamma = 0.5,251,0.04754579620925616,0.3709122228403394,0.1281861132673496,0.44223107569721115,0.27862756367423414,0.6118760933972529,0.03917819969825124
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20180101,SAA_CVaR,251,0.055972917436445654,0.3856464897489874,0.14514048208471375,0.44223107569721115,0.2914799796528156,0.6030164235272062,0.03874856173584243
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20180101,Popescu 2007,251,0.04851228765776418,0.3711005745479632,0.13072544475808717,0.43824701195219123,0.2812474153043249,0.6100925416630272,0.03865825524318294
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20180101,Popescu 2 cluster portfolios (3factor),251,0.0639684026888596,0.37748261965522517,0.1694605244270195,0.4342629482071713,0.2678771261838624,0.544758987453271,0.04123097992247733
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20180101,Popescu 3 cluster portfolios (3factor),251,0.0768409469027173,0.402353799424704,0.19097855422910506,0.4063745019920319,0.26902473152589246,0.48092065046764143,0.04593391815329967
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20180101,Popescu 4 cluster portfolios (3factor),251,0.07659116671279388,0.4038817732431837,0.18963759146089793,0.398406374501992,0.275266346831586,0.4848084557480901,0.046159016355079345
p = 0.5
filepath,start_time,train_test_split,end_time,method,number of sample,test_return_mean,test_return_std,Sharper ratio,Loss_Probability,Conditional Loss,VaR,CVaR
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20180101,naive policy 1/N portfolios,251,0.05874650863909195,0.40920639311022683,0.14356204992933128,0.4103585657370518,0.3027156109560154,0.5369818354110725,0.04781271198284315
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20180101,Markowitz_revised gamma = 0.5,251,0.04697252941484732,0.3692122177041417,0.12722365935486862,0.44223107569721115,0.276996645294299,0.6118760853324026,0.03917819962517669
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20180101,SAA_CVaR,251,0.05558233952617706,0.3842128445036139,0.14466549029090112,0.44223107569721115,0.2897389711314364,0.6030164235272062,0.03874856173584243
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20180101,Popescu 2007,251,0.04805197201960867,0.36951930790532544,0.1300391373105734,0.43824701195219123,0.27955030641022,0.6100556690052297,0.03866250210548229
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20180101,Popescu 2 cluster portfolios (3factor),251,0.06281803465433984,0.3756108175219777,0.16724234692911696,0.4342629482071713,0.26665661081993236,0.5446699371913593,0.04123337830134705
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20180101,Popescu 3 cluster portfolios (3factor),251,0.0747626176450263,0.4001408791918276,0.18684073918172475,0.40239043824701193,0.27127581553004854,0.48096919690977924,0.045863563091689055
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20180101,Popescu 4 cluster portfolios (3factor),251,0.07494745825087762,0.40185780407372984,0.1865024331769026,0.398406374501992,0.27421485681517144,0.48486112715278573,0.046160640848562876
